Cell ID,PseudoTime,Time,Experiment
E14166_394,0.1970985492746373,394.0,14166
E19303_553,0.2766383191595798,553.0,19303
E7063_1782,0.8914457228614308,1782.0,7063
E7638_1568,0.784392196098049,1568.0,7638
E10910_859,0.4297148574287143,859.0,10910
E11591_1536,0.768384192096048,1536.0,11591
E2954_122,0.0610305152576288,122.0,2954
E6888_310,0.1550775387693846,310.0,6888
E8381_1706,0.8534267133566783,1706.0,8381
E5352_136,0.0680340170085042,136.0,5352
E7087_1772,0.8864432216108054,1772.0,7087
E17690_1917,0.9589794897448723,1917.0,17690
E19527_1461,0.7308654327163582,1461.0,19527
E19365_1806,0.9034517258629314,1806.0,19365
E5091_504,0.2521260630315157,504.0,5091
E14440_1219,0.6098049024512256,1219.0,14440
E13165_1226,0.6133066533266633,1226.0,13165
E3277_1512,0.7563781890945472,1512.0,3277
E17217_1167,0.583791895947974,1167.0,17217
E11135_488,0.2441220610305152,488.0,11135
E11007_1548,0.7743871935967984,1548.0,11007
E4903_1725,0.8629314657328664,1725.0,4903
E7308_307,0.1535767883941971,307.0,7308
E8189_1472,0.7363681840920461,1472.0,8189
E10414_1392,0.6963481740870435,1392.0,10414
E15897_1812,0.9064532266133066,1812.0,15897
E3785_1046,0.5232616308154077,1046.0,3785
E2278_844,0.4222111055527764,844.0,2278
E13787_1117,0.5587793896948474,1117.0,13787
E7140_574,0.2871435717858929,574.0,7140
E18542_36,0.0180090045022511,36.0,18542
E2506_48,0.0240120060030015,48.0,2506
E15451_782,0.3911955977988994,782.0,15451
E11132_1344,0.6723361680840421,1344.0,11132
E5947_242,0.1210605302651325,242.0,5947
E3609_1715,0.8579289644822411,1715.0,3609
E9352_342,0.1710855427713856,342.0,9352
E4534_1195,0.5977988994497249,1195.0,4534
E24_1765,0.8829414707353677,1765.0,24
E6010_1428,0.7143571785892946,1428.0,6010
E15700_299,0.1495747873936968,299.0,15700
E5625_1939,0.969984992496248,1939.0,5625
E6241_723,0.3616808404202101,723.0,6241
E11197_1076,0.5382691345672836,1076.0,11197
E6977_1113,0.5567783891945973,1113.0,6977
E11426_1839,0.919959979989995,1839.0,11426
E13182_1847,0.9239619809904952,1847.0,13182
E19795_240,0.1200600300150075,240.0,19795
E19067_922,0.4612306153076538,922.0,19067
E257_1280,0.64032016008004,1280.0,257
E7048_1291,0.6458229114557279,1291.0,7048
E10004_787,0.3936968484242121,787.0,10004
E17540_387,0.1935967983991996,387.0,17540
E8842_1971,0.9859929964982492,1971.0,8842
E58_731,0.3656828414207103,731.0,58
E3142_4,0.0020010005002501,4.0,3142
E16997_1688,0.8444222111055528,1688.0,16997
E2281_1508,0.7543771885942971,1508.0,2281
E11615_1493,0.7468734367183592,1493.0,11615
E6528_1478,0.7393696848424212,1478.0,6528
E6835_756,0.3781890945472736,756.0,6835
E2367_979,0.4897448724362181,979.0,2367
E19371_139,0.0695347673836918,139.0,19371
E16855_791,0.3956978489244622,791.0,16855
E15832_770,0.385192596298149,770.0,15832
E14599_422,0.2111055527763882,422.0,14599
E4907_1459,0.7298649324662331,1459.0,4907
E1164_1544,0.7723861930965483,1544.0,1164
E13401_511,0.2556278139069535,511.0,13401
E14477_1763,0.8819409704852427,1763.0,14477
E10233_1612,0.8064032016008004,1612.0,10233
E4863_1190,0.5952976488244122,1190.0,4863
E9262_1542,0.7713856928464232,1542.0,9262
E12767_928,0.464232116058029,928.0,12767
E13606_450,0.225112556278139,450.0,13606
E8143_222,0.1110555277638819,222.0,8143
E16671_799,0.3996998499249625,799.0,16671
E15793_1186,0.5932966483241621,1186.0,15793
E12874_514,0.2571285642821411,514.0,12874
E17751_529,0.264632316158079,529.0,17751
E908_1095,0.5477738869434717,1095.0,908
E3919_485,0.2426213106553276,485.0,3919
E17460_245,0.1225612806403201,245.0,17460
E5203_1345,0.6728364182091046,1345.0,5203
E17260_871,0.4357178589294647,871.0,17260
E10666_1155,0.5777888944472236,1155.0,10666
E12298_1198,0.5992996498249125,1198.0,12298
E3041_1801,0.9009504752376188,1801.0,3041
E10993_447,0.2236118059029515,447.0,10993
E12325_1735,0.8679339669834918,1735.0,12325
E7365_1136,0.5682841420710355,1136.0,7365
E6461_343,0.1715857928964482,343.0,6461
E7444_1256,0.6283141570785392,1256.0,7444
E14633_174,0.0870435217608804,174.0,14633
E16224_1698,0.8494247123561781,1698.0,16224
E7091_607,0.3036518259129565,607.0,7091
E2763_315,0.1575787893946973,315.0,2763
E17672_774,0.3871935967983992,774.0,17672
E5566_771,0.3856928464232116,771.0,5566
E6826_1798,0.8994497248624312,1798.0,6826
E16538_456,0.2281140570285142,456.0,16538
E3819_1464,0.7323661830915458,1464.0,3819
E10088_1202,0.6013006503251626,1202.0,10088
E5845_1351,0.6758379189594798,1351.0,5845
E18040_1471,0.7358679339669835,1471.0,18040
E326_1860,0.9304652326163082,1860.0,326
E9992_920,0.4602301150575287,920.0,9992
E11454_179,0.0895447723861931,179.0,11454
E15530_85,0.0425212606303151,85.0,15530
E10929_970,0.4852426213106553,970.0,10929
E1769_364,0.1820910455227613,364.0,1769
E10_1371,0.6858429214607303,1371.0,10
E17304_1673,0.8369184592296148,1673.0,17304
E18544_1294,0.6473236618309155,1294.0,18544
E15415_1587,0.7938969484742371,1587.0,15415
E7913_365,0.1825912956478239,365.0,7913
E12720_1160,0.5802901450725363,1160.0,12720
E13547_1381,0.6908454227113556,1381.0,13547
E4521_284,0.1420710355177588,284.0,4521
E19548_1417,0.7088544272136068,1417.0,19548
E15513_154,0.0770385192596298,154.0,15513
E12747_1964,0.9824912456228114,1964.0,12747
E3027_389,0.1945972986493246,389.0,3027
E14303_127,0.0635317658829414,127.0,14303
E3471_1519,0.759879939969985,1519.0,3471
E4134_1483,0.7418709354677339,1483.0,4134
E13521_326,0.1630815407703852,326.0,13521
E19824_1804,0.9024512256128064,1804.0,19824
E8037_1424,0.7123561780890445,1424.0,8037
E15728_496,0.2481240620310155,496.0,15728
E14302_1041,0.5207603801900951,1041.0,14302
E10071_1694,0.847423711855928,1694.0,10071
E13269_384,0.192096048024012,384.0,13269
E5105_1606,0.8034017008504252,1606.0,5105
E17560_117,0.0585292646323161,117.0,17560
E10072_1399,0.6998499249624812,1399.0,10072
E15559_1754,0.8774387193596799,1754.0,15559
E2858_188,0.0940470235117558,188.0,2858
E7665_289,0.1445722861430715,289.0,7665
E19704_69,0.0345172586293146,69.0,19704
E13414_1069,0.534767383691846,1069.0,13414
E13189_1799,0.8999499749874937,1799.0,13189
E767_1347,0.6738369184592297,1347.0,767
E8396_933,0.4667333666833416,933.0,8396
E16932_1432,0.7163581790895448,1432.0,16932
E11596_52,0.0260130065032516,52.0,11596
E4627_929,0.4647323661830915,929.0,4627
E5482_169,0.0845422711355677,169.0,5482
E10076_1783,0.8919459729864933,1783.0,10076
E13718_1370,0.6853426713356678,1370.0,13718
E6710_903,0.4517258629314657,903.0,6710
E14325_1232,0.6163081540770385,1232.0,14325
E916_993,0.4967483741870935,993.0,916
E11254_1172,0.5862931465732867,1172.0,11254
E7962_1144,0.5722861430715358,1144.0,7962
E84_1748,0.8744372186093047,1748.0,84
E18112_1451,0.7258629314657329,1451.0,18112
E6450_1821,0.9109554777388694,1821.0,6450
E13040_786,0.3931965982991496,786.0,13040
E6496_176,0.0880440220110055,176.0,6496
E5455_1042,0.5212606303151576,1042.0,5455
E10182_1355,0.6778389194597298,1355.0,10182
E6677_97,0.0485242621310655,97.0,6677
E17979_1717,0.8589294647323662,1717.0,17979
E6127_1331,0.6658329164582291,1331.0,6127
E826_624,0.3121560780390195,624.0,826
E9349_877,0.4387193596798399,877.0,9349
E422_333,0.1665832916458229,333.0,422
E14628_1389,0.6948474237118559,1389.0,14628
E5339_477,0.2386193096548274,477.0,5339
E18491_1886,0.943471735867934,1886.0,18491
E10827_317,0.1585792896448224,317.0,10827
E176_487,0.2436218109054527,487.0,176
E4403_1869,0.9349674837418708,1869.0,4403
E11216_809,0.4047023511755878,809.0,11216
E10555_44,0.0220110055027513,44.0,10555
E11923_455,0.2276138069034517,455.0,11923
E10651_896,0.448224112056028,896.0,10651
E12417_1757,0.8789394697348675,1757.0,12417
E11519_1348,0.6743371685842922,1348.0,11519
E15998_474,0.2371185592796398,474.0,15998
E11954_1220,0.6103051525762881,1220.0,11954
E2568_1293,0.6468234117058529,1293.0,2568
E14439_1604,0.8024012006003002,1604.0,14439
E2628_730,0.3651825912956478,730.0,2628
E6534_1649,0.824912456228114,1649.0,6534
E4634_420,0.2101050525262631,420.0,4634
E13949_1946,0.9734867433716858,1946.0,13949
E11039_1256,0.6283141570785392,1256.0,11039
E14503_1328,0.6643321660830416,1328.0,14503
E16914_708,0.3541770885442721,708.0,16914
E7034_264,0.1320660330165082,264.0,7034
E10367_1001,0.5007503751875938,1001.0,10367
E17219_1865,0.9329664832416208,1865.0,17219
E4666_1910,0.9554777388694348,1910.0,4666
E14068_1978,0.9894947473736868,1978.0,14068
E11957_1248,0.624312156078039,1248.0,11957
E2223_410,0.2051025512756378,410.0,2223
E19928_267,0.1335667833916958,267.0,19928
E9569_1676,0.8384192096048024,1676.0,9569
E2871_1159,0.5797898949474737,1159.0,2871
E9307_246,0.1230615307653826,246.0,9307
E11817_1934,0.9674837418709354,1934.0,11817
E19263_1537,0.7688844422211105,1537.0,19263
E12881_1584,0.7923961980990495,1584.0,12881
E7376_175,0.0875437718859429,175.0,7376
E329_1827,0.9139569784892446,1827.0,329
E104_1266,0.6333166583291646,1266.0,104
E5643_757,0.3786893446723361,757.0,5643
E644_1968,0.9844922461230616,1968.0,644
E5549_1207,0.6038019009504753,1207.0,5549
E14667_1679,0.83991995997999,1679.0,14667
E16178_1511,0.7558779389694847,1511.0,16178
E7056_1431,0.7158579289644822,1431.0,7056
E16051_3,0.0015007503751875,3.0,16051
E3023_435,0.2176088044022011,435.0,3023
E16946_1141,0.5707853926963482,1141.0,16946
E15834_816,0.4082041020510255,816.0,15834
E5177_361,0.1805902951475738,361.0,5177
E2438_1561,0.7808904452226113,1561.0,2438
E16191_1692,0.8464232116058029,1692.0,16191
E14573_852,0.4262131065532766,852.0,14573
E15876_1027,0.5137568784392196,1027.0,15876
E5096_655,0.327663831915958,655.0,5096
E4380_1720,0.8604302151075538,1720.0,4380
E5167_1615,0.807903951975988,1615.0,5167
E7167_536,0.2681340670335168,536.0,7167
E11742_538,0.2691345672836418,538.0,11742
E1079_1098,0.5492746373186593,1098.0,1079
E7500_1761,0.8809404702351176,1761.0,7500
E5205_102,0.0510255127563781,102.0,5205
E12793_1987,0.9939969984992496,1987.0,12793
E18963_1294,0.6473236618309155,1294.0,18963
E18516_1933,0.966983491745873,1933.0,18516
E1315_212,0.1060530265132566,212.0,1315
E7579_1833,0.9169584792396198,1833.0,7579
E7872_1698,0.8494247123561781,1698.0,7872
E15100_1588,0.7943971985992997,1588.0,15100
E15925_1884,0.9424712356178088,1884.0,15925
E13249_183,0.0915457728864432,183.0,13249
E18757_1122,0.5612806403201601,1122.0,18757
E17090_639,0.3196598299149575,639.0,17090
E9608_290,0.145072536268134,290.0,9608
E11928_516,0.2581290645322661,516.0,11928
E16534_1488,0.7443721860930466,1488.0,16534
E12975_1878,0.9394697348674336,1878.0,12975
E18140_1945,0.9729864932466232,1945.0,18140
E4116_654,0.3271635817908954,654.0,4116
E15721_1322,0.6613306653326664,1322.0,15721
E12707_1241,0.6208104052026013,1241.0,12707
