Cell ID,PseudoTime,Time,Experiment
E19749_166,0.0830415207603802,166.0,19749
E17512_344,0.1720860430215107,344.0,17512
E6966_1118,0.5592796398199099,1118.0,6966
E4733_1320,0.6603301650825413,1320.0,4733
E13545_1264,0.6323161580790395,1264.0,13545
E7923_1858,0.9294647323661832,1858.0,7923
E1314_1284,0.6423211605802901,1284.0,1314
E8767_1463,0.7318659329664833,1463.0,8767
E7386_511,0.2556278139069535,511.0,7386
E18149_307,0.1535767883941971,307.0,18149
E5330_1845,0.9229614807403702,1845.0,5330
E8699_1419,0.7098549274637319,1419.0,8699
E12499_1934,0.9674837418709354,1934.0,12499
E7258_83,0.0415207603801901,83.0,7258
E16897_1193,0.5967983991995998,1193.0,16897
E1044_1370,0.6853426713356678,1370.0,1044
E18706_1948,0.9744872436218108,1948.0,18706
E8863_1056,0.5282641320660331,1056.0,8863
E8409_1095,0.5477738869434717,1095.0,8409
E18907_1905,0.952976488244122,1905.0,18907
E6620_405,0.2026013006503251,405.0,6620
E6264_1195,0.5977988994497249,1195.0,6264
E9858_639,0.3196598299149575,639.0,9858
E11169_239,0.1195597798899449,239.0,11169
E14564_1989,0.9949974987493748,1989.0,14564
E1392_214,0.1070535267633816,214.0,1392
E13076_954,0.4772386193096548,954.0,13076
E19507_1891,0.9459729864932466,1891.0,19507
E9762_377,0.1885942971485742,377.0,9762
E19472_1700,0.8504252126063031,1700.0,19472
E11160_1571,0.7858929464732366,1571.0,11160
E12448_501,0.2506253126563281,501.0,12448
E7729_55,0.0275137568784392,55.0,7729
E7997_773,0.3866933466733366,773.0,7997
E13960_1602,0.8014007003501751,1602.0,13960
E2115_1374,0.6873436718359179,1374.0,2115
E5620_881,0.44072036018009,881.0,5620
E9196_1162,0.5812906453226613,1162.0,9196
E5378_194,0.097048524262131,194.0,5378
E9158_544,0.272136068034017,544.0,9158
E18602_1735,0.8679339669834918,1735.0,18602
E808_1860,0.9304652326163082,1860.0,808
E14289_1532,0.7663831915957979,1532.0,14289
E9108_292,0.1460730365182591,292.0,9108
E16066_757,0.3786893446723361,757.0,16066
E1356_261,0.1305652826413206,261.0,1356
E11610_475,0.2376188094047023,475.0,11610
E18569_826,0.4132066033016508,826.0,18569
E4161_1793,0.8969484742371185,1793.0,4161
E15781_790,0.3951975987993997,790.0,15781
E16209_177,0.088544272136068,177.0,16209
E3747_846,0.4232116058029014,846.0,3747
E12598_188,0.0940470235117558,188.0,12598
E17266_1807,0.903951975987994,1807.0,17266
E16564_508,0.2541270635317659,508.0,16564
E3169_1825,0.9129564782391196,1825.0,3169
E7293_469,0.2346173086543271,469.0,7293
E13741_711,0.3556778389194597,711.0,13741
E2116_138,0.0690345172586293,138.0,2116
E8607_84,0.0420210105052526,84.0,8607
E2662_1561,0.7808904452226113,1561.0,2662
E4725_663,0.3316658329164582,663.0,4725
E45_1940,0.9704852426213106,1940.0,45
E2578_27,0.0135067533766883,27.0,2578
E2850_620,0.3101550775387693,620.0,2850
E16958_1360,0.6803401700850426,1360.0,16958
E10547_1128,0.5642821410705353,1128.0,10547
E8058_1956,0.9784892446223112,1956.0,8058
E14927_1276,0.6383191595797899,1276.0,14927
E4168_864,0.432216108054027,864.0,4168
E2030_1931,0.9659829914957478,1931.0,2030
E14750_1362,0.6813406703351675,1362.0,14750
E5593_1546,0.7733866933466733,1546.0,5593
E19064_671,0.3356678339169585,671.0,19064
E6339_1815,0.9079539769884942,1815.0,6339
E8370_927,0.4637318659329665,927.0,8370
E1364_391,0.1955977988994497,391.0,1364
E9785_578,0.2891445722861431,578.0,9785
E15517_1041,0.5207603801900951,1041.0,15517
